Date,Open,High,Low,Close,Adj Close,Volume,portfolio value
1950-02-09,17.280000686645508,17.280000686645508,17.280000686645508,17.280000686645508,17.280000686645508,1810000,99.83124645059246
1950-02-10,17.239999771118164,17.239999771118164,17.239999771118164,17.239999771118164,17.239999771118164,1790000,100.19250472389238
1950-02-14,17.059999465942383,17.059999465942383,17.059999465942383,17.059999465942383,17.059999465942383,2210000,99.77393865864246
1950-02-15,17.059999465942383,17.059999465942383,17.059999465942383,17.059999465942383,17.059999465942383,1730000,100.17575547675335
1950-02-16,16.989999771118164,16.989999771118164,16.989999771118164,16.989999771118164,16.989999771118164,1920000,100.32635426897531
1950-02-17,17.149999618530273,17.149999618530273,17.149999618530273,17.149999618530273,17.149999618530273,1940000,98.73262341912465
1950-02-20,17.200000762939453,17.200000762939453,17.200000762939453,17.200000762939453,17.200000762939453,1420000,99.8172921787533
1950-02-21,17.170000076293945,17.170000076293945,17.170000076293945,17.170000076293945,17.170000076293945,1260000,100.2238742691099
1950-02-23,17.209999084472656,17.209999084472656,17.209999084472656,17.209999084472656,17.209999084472656,1310000,98.90299767345735
1950-02-24,17.280000686645508,17.280000686645508,17.280000686645508,17.280000686645508,17.280000686645508,1710000,102.17336517469248
1950-02-27,17.280000686645508,17.280000686645508,17.280000686645508,17.280000686645508,17.280000686645508,1410000,97.85886676470689
1950-02-28,17.219999313354492,17.219999313354492,17.219999313354492,17.219999313354492,17.219999313354492,1310000,100.18370830178759
1950-03-01,17.239999771118164,17.239999771118164,17.239999771118164,17.239999771118164,17.239999771118164,1410000,98.84158883005966
1950-03-02,17.229999542236328,17.229999542236328,17.229999542236328,17.229999542236328,17.229999542236328,1340000,101.3297660219461
1950-03-03,17.290000915527344,17.290000915527344,17.290000915527344,17.290000915527344,17.290000915527344,1520000,98.87237826087241
1950-03-06,17.31999969482422,17.31999969482422,17.31999969482422,17.31999969482422,17.31999969482422,1470000,99.65834684850459
1950-03-07,17.200000762939453,17.200000762939453,17.200000762939453,17.200000762939453,17.200000762939453,1590000,98.47879050536962
1950-03-08,17.190000534057617,17.190000534057617,17.190000534057617,17.190000534057617,17.190000534057617,1360000,99.39144133682898
1950-03-09,17.06999969482422,17.06999969482422,17.06999969482422,17.06999969482422,17.06999969482422,1330000,98.31166403521692
1950-03-10,17.09000015258789,17.09000015258789,17.09000015258789,17.09000015258789,17.09000015258789,1260000,100.34797561193253
1950-03-13,17.1200008392334,17.1200008392334,17.1200008392334,17.1200008392334,17.1200008392334,1060000,100.3153533969641
1950-03-14,17.25,17.25,17.25,17.25,17.25,1140000,98.94566515856175
1950-03-15,17.450000762939453,17.450000762939453,17.450000762939453,17.450000762939453,17.450000762939453,1830000,101.8651595970656
1950-03-16,17.489999771118164,17.489999771118164,17.489999771118164,17.489999771118164,17.489999771118164,2060000,99.66527452930751
1950-03-17,17.450000762939453,17.450000762939453,17.450000762939453,17.450000762939453,17.450000762939453,1600000,98.89903353577992
1950-03-20,17.440000534057617,17.440000534057617,17.440000534057617,17.440000534057617,17.440000534057617,1430000,98.18851464999254
1950-03-21,17.450000762939453,17.450000762939453,17.450000762939453,17.450000762939453,17.450000762939453,1400000,101.93490432133909
1950-03-22,17.549999237060547,17.549999237060547,17.549999237060547,17.549999237060547,17.549999237060547,2010000,101.60427104324313
1950-03-23,17.559999465942383,17.559999465942383,17.559999465942383,17.559999465942383,17.559999465942383,2020000,99.93453278376646
1950-03-24,17.559999465942383,17.559999465942383,17.559999465942383,17.559999465942383,17.559999465942383,1570000,100.88713286370289
1950-03-27,17.459999084472656,17.459999084472656,17.459999084472656,17.459999084472656,17.459999084472656,1930000,101.77126736988143
1950-03-28,17.530000686645508,17.530000686645508,17.530000686645508,17.530000686645508,17.530000686645508,1780000,99.83225912407049
1950-03-29,17.440000534057617,17.440000534057617,17.440000534057617,17.440000534057617,17.440000534057617,2090000,100.22108432545538
1950-03-30,17.299999237060547,17.299999237060547,17.299999237060547,17.299999237060547,17.299999237060547,2370000,98.58037270358878
1950-03-31,17.290000915527344,17.290000915527344,17.290000915527344,17.290000915527344,17.290000915527344,1880000,101.24080610081265
1950-04-03,17.530000686645508,17.530000686645508,17.530000686645508,17.530000686645508,17.530000686645508,1570000,99.95454411894116
1950-04-04,17.549999237060547,17.549999237060547,17.549999237060547,17.549999237060547,17.549999237060547,2010000,98.99203809229576
1950-04-05,17.6299991607666,17.6299991607666,17.6299991607666,17.6299991607666,17.6299991607666,1430000,102.2567498203341
1950-04-06,17.780000686645508,17.780000686645508,17.780000686645508,17.780000686645508,17.780000686645508,2000000,100.08970579704383
1950-04-10,17.850000381469727,17.850000381469727,17.850000381469727,17.850000381469727,17.850000381469727,2070000,100.02339909510142
1950-04-11,17.75,17.75,17.75,17.75,17.75,2010000,100.82016134430498
1950-04-12,17.940000534057617,17.940000534057617,17.940000534057617,17.940000534057617,17.940000534057617,2010000,99.81737071750634
1950-04-13,17.979999542236328,17.979999542236328,17.979999542236328,17.979999542236328,17.979999542236328,2410000,99.47737158499565
1950-04-14,17.959999084472656,17.959999084472656,17.959999084472656,17.959999084472656,17.959999084472656,2750000,100.65388319201622
1950-04-17,17.8799991607666,17.8799991607666,17.8799991607666,17.8799991607666,17.8799991607666,2520000,99.87956900194231
1950-04-18,18.030000686645508,18.030000686645508,18.030000686645508,18.030000686645508,18.030000686645508,3320000,99.30600218758164
1950-04-19,18.049999237060547,18.049999237060547,18.049999237060547,18.049999237060547,18.049999237060547,2950000,99.01757230248131
1950-04-20,17.93000030517578,17.93000030517578,17.93000030517578,17.93000030517578,17.93000030517578,2590000,100.70518375459139
1950-04-21,17.959999084472656,17.959999084472656,17.959999084472656,17.959999084472656,17.959999084472656,2710000,99.3612693332458
1950-04-24,17.829999923706055,17.829999923706055,17.829999923706055,17.829999923706055,17.829999923706055,2310000,101.62849615851249
1950-04-25,17.829999923706055,17.829999923706055,17.829999923706055,17.829999923706055,17.829999923706055,1830000,99.49898254867216
1950-04-26,17.760000228881836,17.760000228881836,17.760000228881836,17.760000228881836,17.760000228881836,1880000,100.03106563825438
1950-04-27,17.860000610351562,17.860000610351562,17.860000610351562,17.860000610351562,17.860000610351562,2070000,101.11595879621676
1950-04-28,17.959999084472656,17.959999084472656,17.959999084472656,17.959999084472656,17.959999084472656,2190000,99.21493241663342
1950-05-01,18.219999313354492,18.219999313354492,18.219999313354492,18.219999313354492,18.219999313354492,2390000,100.88946622420548
1950-05-02,18.110000610351562,18.110000610351562,18.110000610351562,18.110000610351562,18.110000610351562,2250000,99.64580578148404
1950-05-03,18.270000457763672,18.270000457763672,18.270000457763672,18.270000457763672,18.270000457763672,2120000,99.08104239587465
1950-05-04,18.1200008392334,18.1200008392334,18.1200008392334,18.1200008392334,18.1200008392334,2150000,100.01167763809003
1950-05-05,18.219999313354492,18.219999313354492,18.219999313354492,18.219999313354492,18.219999313354492,1800000,100.22788660289457
1950-05-08,18.270000457763672,18.270000457763672,18.270000457763672,18.270000457763672,18.270000457763672,1680000,98.3470490048664
1950-05-09,18.270000457763672,18.270000457763672,18.270000457763672,18.270000457763672,18.270000457763672,1720000,100.28042231484261
1950-05-10,18.290000915527344,18.290000915527344,18.290000915527344,18.290000915527344,18.290000915527344,1880000,100.06681856630492
1950-05-11,18.290000915527344,18.290000915527344,18.290000915527344,18.290000915527344,18.290000915527344,1750000,99.46363895414194
1950-05-12,18.18000030517578,18.18000030517578,18.18000030517578,18.18000030517578,18.18000030517578,1790000,99.40660313371723
1950-05-15,18.260000228881836,18.260000228881836,18.260000228881836,18.260000228881836,18.260000228881836,1220000,99.60631187852033
1950-05-16,18.440000534057617,18.440000534057617,18.440000534057617,18.440000534057617,18.440000534057617,1730000,100.29113636618509
1950-05-17,18.520000457763672,18.520000457763672,18.520000457763672,18.520000457763672,18.520000457763672,2020000,100.02772973533737
1950-05-18,18.559999465942383,18.559999465942383,18.559999465942383,18.559999465942383,18.559999465942383,5240000,100.83545817768702
1950-05-19,18.68000030517578,18.68000030517578,18.68000030517578,18.68000030517578,18.68000030517578,2110000,99.91806920426946
1950-05-22,18.600000381469727,18.600000381469727,18.600000381469727,18.600000381469727,18.600000381469727,1620000,100.25788073923357
1950-05-23,18.709999084472656,18.709999084472656,18.709999084472656,18.709999084472656,18.709999084472656,1460000,100.98571663583827
1950-05-24,18.690000534057617,18.690000534057617,18.690000534057617,18.690000534057617,18.690000534057617,1850000,100.4068475580494
1950-05-25,18.690000534057617,18.690000534057617,18.690000534057617,18.690000534057617,18.690000534057617,1480000,100.41855349251333
1950-05-26,18.670000076293945,18.670000076293945,18.670000076293945,18.670000076293945,18.670000076293945,1330000,99.00190423106503
1950-05-29,18.719999313354492,18.719999313354492,18.719999313354492,18.719999313354492,18.719999313354492,1110000,101.92054513790573
1950-05-31,18.780000686645508,18.780000686645508,18.780000686645508,18.780000686645508,18.780000686645508,1530000,99.67631681649385
1950-06-01,18.770000457763672,18.770000457763672,18.770000457763672,18.770000457763672,18.770000457763672,1580000,99.27247435871587
1950-06-02,18.790000915527344,18.790000915527344,18.790000915527344,18.790000915527344,18.790000915527344,1450000,99.39464047582867
1950-06-05,18.600000381469727,18.600000381469727,18.600000381469727,18.600000381469727,18.600000381469727,1630000,101.08042813564481
1950-06-06,18.8799991607666,18.8799991607666,18.8799991607666,18.8799991607666,18.8799991607666,2250000,101.36068425061444
1950-06-07,18.93000030517578,18.93000030517578,18.93000030517578,18.93000030517578,18.93000030517578,1750000,99.8720533652616
1950-06-08,19.139999389648438,19.139999389648438,19.139999389648438,19.139999389648438,19.139999389648438,1780000,101.93167946095468
1950-06-09,19.260000228881836,19.260000228881836,19.260000228881836,19.260000228881836,19.260000228881836,2130000,100.01683201856562
1950-06-12,19.399999618530273,19.399999618530273,19.399999618530273,19.399999618530273,19.399999618530273,1790000,100.6253960255773
1950-06-13,19.25,19.25,19.25,19.25,19.25,1790000,99.02926957638172
1950-06-14,18.979999542236328,18.979999542236328,18.979999542236328,18.979999542236328,18.979999542236328,1650000,101.34200948983384
1950-06-15,18.93000030517578,18.93000030517578,18.93000030517578,18.93000030517578,18.93000030517578,1530000,100.29019654940151
1950-06-16,18.969999313354492,18.969999313354492,18.969999313354492,18.969999313354492,18.969999313354492,1180000,98.38122217960297
1950-06-19,18.920000076293945,18.920000076293945,18.920000076293945,18.920000076293945,18.920000076293945,1290000,102.44184665527766
1950-06-20,18.829999923706055,18.829999923706055,18.829999923706055,18.829999923706055,18.829999923706055,1470000,97.78549949336025
1950-06-21,19.0,19.0,19.0,19.0,19.0,1750000,100.32151110301162
1950-06-22,19.15999984741211,19.15999984741211,19.15999984741211,19.15999984741211,19.15999984741211,1830000,98.70835613312234
1950-06-23,19.139999389648438,19.139999389648438,19.139999389648438,19.139999389648438,19.139999389648438,1700000,98.68358758071781
1950-06-26,18.110000610351562,18.110000610351562,18.110000610351562,18.110000610351562,18.110000610351562,3950000,101.42359139813098
1950-06-27,17.90999984741211,17.90999984741211,17.90999984741211,17.90999984741211,17.90999984741211,4860000,100.4182225161641
1950-06-28,18.110000610351562,18.110000610351562,18.110000610351562,18.110000610351562,18.110000610351562,2600000,98.65947058231185
1950-06-29,17.440000534057617,17.440000534057617,17.440000534057617,17.440000534057617,17.440000534057617,3040000,99.56960186942021
1950-06-30,17.690000534057617,17.690000534057617,17.690000534057617,17.690000534057617,17.690000534057617,2660000,99.41831642775537
1950-07-03,17.639999389648438,17.639999389648438,17.639999389648438,17.639999389648438,17.639999389648438,1550000,99.89829138535451
1950-07-05,17.809999465942383,17.809999465942383,17.809999465942383,17.809999465942383,17.809999465942383,1400000,99.76074406980422
1950-07-06,17.90999984741211,17.90999984741211,17.90999984741211,17.90999984741211,17.90999984741211,1570000,100.39693518761138
1950-07-07,17.670000076293945,17.670000076293945,17.670000076293945,17.670000076293945,17.670000076293945,1870000,99.5243842077121
1950-07-10,17.59000015258789,17.59000015258789,17.59000015258789,17.59000015258789,17.59000015258789,1960000,99.26560413412861
1950-07-11,17.31999969482422,17.31999969482422,17.31999969482422,17.31999969482422,17.31999969482422,3250000,99.53294068730835
1950-07-12,16.8700008392334,16.8700008392334,16.8700008392334,16.8700008392334,16.8700008392334,3200000,99.52819387504277
1950-07-13,16.690000534057617,16.690000534057617,16.690000534057617,16.690000534057617,16.690000534057617,2660000,99.27692321028304
1950-07-14,16.8700008392334,16.8700008392334,16.8700008392334,16.8700008392334,16.8700008392334,1900000,100.80210894024265
1950-07-17,16.68000030517578,16.68000030517578,16.68000030517578,16.68000030517578,16.68000030517578,1520000,100.0742906682824
1950-07-18,17.059999465942383,17.059999465942383,17.059999465942383,17.059999465942383,17.059999465942383,1820000,99.76333673828204
1950-07-19,17.360000610351562,17.360000610351562,17.360000610351562,17.360000610351562,17.360000610351562,2430000,100.66163924598868
1950-07-20,17.610000610351562,17.610000610351562,17.610000610351562,17.610000610351562,17.610000610351562,3160000,101.5065313019823
1950-07-21,17.59000015258789,17.59000015258789,17.59000015258789,17.59000015258789,17.59000015258789,2810000,100.14963179138837
1950-07-24,17.479999542236328,17.479999542236328,17.479999542236328,17.479999542236328,17.479999542236328,2300000,101.74951264818716
1950-07-25,17.229999542236328,17.229999542236328,17.229999542236328,17.229999542236328,17.229999542236328,2770000,100.06463322165686
1950-07-26,17.270000457763672,17.270000457763672,17.270000457763672,17.270000457763672,17.270000457763672,2460000,100.85389583973956
1950-07-27,17.5,17.5,17.5,17.5,17.5,2300000,100.35068581488096
1950-07-28,17.690000534057617,17.690000534057617,17.690000534057617,17.690000534057617,17.690000534057617,2050000,100.12628819355062
1950-07-31,17.84000015258789,17.84000015258789,17.84000015258789,17.84000015258789,17.84000015258789,1590000,100.45996082503012
1950-08-01,18.020000457763672,18.020000457763672,18.020000457763672,18.020000457763672,18.020000457763672,1970000,101.1438962422732
1950-08-02,17.950000762939453,17.950000762939453,17.950000762939453,17.950000762939453,17.950000762939453,1980000,100.5004000778742
1950-08-03,17.989999771118164,17.989999771118164,17.989999771118164,17.989999771118164,17.989999771118164,1660000,99.82047570117457
1950-08-04,18.139999389648438,18.139999389648438,18.139999389648438,18.139999389648438,18.139999389648438,1600000,100.7180860340988
1950-08-07,18.40999984741211,18.40999984741211,18.40999984741211,18.40999984741211,18.40999984741211,1850000,100.30206620877951
1950-08-08,18.459999084472656,18.459999084472656,18.459999084472656,18.459999084472656,18.459999084472656,2180000,99.30187200159124
1950-08-09,18.610000610351562,18.610000610351562,18.610000610351562,18.610000610351562,18.610000610351562,1760000,100.87984635057929
1950-08-10,18.479999542236328,18.479999542236328,18.479999542236328,18.479999542236328,18.479999542236328,1870000,100.6703114350568
1950-08-11,18.280000686645508,18.280000686645508,18.280000686645508,18.280000686645508,18.280000686645508,1680000,99.95133625857304
1950-08-14,18.290000915527344,18.290000915527344,18.290000915527344,18.290000915527344,18.290000915527344,1280000,98.81686395974853
1950-08-15,18.31999969482422,18.31999969482422,18.31999969482422,18.31999969482422,18.31999969482422,1330000,100.67645242798375
1950-08-16,18.34000015258789,18.34000015258789,18.34000015258789,18.34000015258789,18.34000015258789,1770000,100.88084938211001
1950-08-17,18.540000915527344,18.540000915527344,18.540000915527344,18.540000915527344,18.540000915527344,2170000,99.93985816908327
1950-08-18,18.68000030517578,18.68000030517578,18.68000030517578,18.68000030517578,18.68000030517578,1780000,99.7806077956026
1950-08-21,18.700000762939453,18.700000762939453,18.700000762939453,18.700000762939453,18.700000762939453,1840000,98.50089560368545
1950-08-22,18.68000030517578,18.68000030517578,18.68000030517578,18.68000030517578,18.68000030517578,1550000,99.56009055807473
1950-08-23,18.81999969482422,18.81999969482422,18.81999969482422,18.81999969482422,18.81999969482422,1580000,98.32010143124373
1950-08-24,18.790000915527344,18.790000915527344,18.790000915527344,18.790000915527344,18.790000915527344,1620000,99.95592090528157
1950-08-25,18.540000915527344,18.540000915527344,18.540000915527344,18.540000915527344,18.540000915527344,1610000,101.02123874092284
1950-08-28,18.530000686645508,18.530000686645508,18.530000686645508,18.530000686645508,18.530000686645508,1300000,101.49040558926453
1950-08-29,18.540000915527344,18.540000915527344,18.540000915527344,18.540000915527344,18.540000915527344,1890000,99.65417930152749
1950-08-30,18.43000030517578,18.43000030517578,18.43000030517578,18.43000030517578,18.43000030517578,1490000,100.10556187398488
1950-08-31,18.420000076293945,18.420000076293945,18.420000076293945,18.420000076293945,18.420000076293945,1140000,101.45263536085939
1950-09-01,18.549999237060547,18.549999237060547,18.549999237060547,18.549999237060547,18.549999237060547,1290000,100.40987983253444
1950-09-05,18.68000030517578,18.68000030517578,18.68000030517578,18.68000030517578,18.68000030517578,1250000,99.7628948126253
1950-09-06,18.540000915527344,18.540000915527344,18.540000915527344,18.540000915527344,18.540000915527344,1300000,102.12171261560155
1950-09-07,18.59000015258789,18.59000015258789,18.59000015258789,18.59000015258789,18.59000015258789,1340000,100.29094355821613
1950-09-08,18.75,18.75,18.75,18.75,18.75,1960000,100.51312141448713
1950-09-11,18.610000610351562,18.610000610351562,18.610000610351562,18.610000610351562,18.610000610351562,1860000,99.75980249219229
1950-09-12,18.8700008392334,18.8700008392334,18.8700008392334,18.8700008392334,18.8700008392334,1680000,97.82941250752398
1950-09-13,19.09000015258789,19.09000015258789,19.09000015258789,19.09000015258789,19.09000015258789,2600000,99.60640672014203
1950-09-14,19.18000030517578,19.18000030517578,19.18000030517578,19.18000030517578,19.18000030517578,2350000,99.67997863031609
1950-09-15,19.290000915527344,19.290000915527344,19.290000915527344,19.290000915527344,19.290000915527344,2410000,98.85895998913949
1950-09-18,19.3700008392334,19.3700008392334,19.3700008392334,19.3700008392334,19.3700008392334,2040000,99.68642294665149
1950-09-19,19.309999465942383,19.309999465942383,19.309999465942383,19.309999465942383,19.309999465942383,1590000,100.2423099465358
1950-09-20,19.209999084472656,19.209999084472656,19.209999084472656,19.209999084472656,19.209999084472656,2100000,98.99148911536503
1950-09-21,19.3700008392334,19.3700008392334,19.3700008392334,19.3700008392334,19.3700008392334,1650000,101.08077682511124
1950-09-22,19.440000534057617,19.440000534057617,19.440000534057617,19.440000534057617,19.440000534057617,2510000,100.47090456710697
1950-09-25,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,2020000,101.17348602088933
1950-09-26,19.139999389648438,19.139999389648438,19.139999389648438,19.139999389648438,19.139999389648438,2280000,99.94510018709897
1950-09-27,19.40999984741211,19.40999984741211,19.40999984741211,19.40999984741211,19.40999984741211,2360000,100.85210194693619
1950-09-28,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,2200000,100.45506094130988
1950-09-29,19.450000762939453,19.450000762939453,19.450000762939453,19.450000762939453,19.450000762939453,1800000,101.38714827718731
1950-10-02,19.690000534057617,19.690000534057617,19.690000534057617,19.690000534057617,19.690000534057617,2200000,99.89219938970624
1950-10-03,19.65999984741211,19.65999984741211,19.65999984741211,19.65999984741211,19.65999984741211,2480000,99.69671547621094
1950-10-04,20.0,20.0,20.0,20.0,20.0,2920000,99.59845730421303
1950-10-05,19.889999389648438,19.889999389648438,19.889999389648438,19.889999389648438,19.889999389648438,2490000,101.30953939909121
1950-10-06,20.1200008392334,20.1200008392334,20.1200008392334,20.1200008392334,20.1200008392334,2360000,98.64689495191841
1950-10-09,20.0,20.0,20.0,20.0,20.0,2330000,99.63789886351539
1950-10-10,19.780000686645508,19.780000686645508,19.780000686645508,19.780000686645508,19.780000686645508,1870000,100.83335946585767
1950-10-11,19.860000610351562,19.860000610351562,19.860000610351562,19.860000610351562,19.860000610351562,2200000,99.16121301831586
1950-10-13,19.850000381469727,19.850000381469727,19.850000381469727,19.850000381469727,19.850000381469727,2030000,100.66939241808218
1950-10-16,19.709999084472656,19.709999084472656,19.709999084472656,19.709999084472656,19.709999084472656,1630000,97.78710925035179
1950-10-17,19.889999389648438,19.889999389648438,19.889999389648438,19.889999389648438,19.889999389648438,2010000,101.02125042967727
1950-10-18,20.010000228881836,20.010000228881836,20.010000228881836,20.010000228881836,20.010000228881836,2410000,98.99203814680703
1950-10-19,20.020000457763672,20.020000457763672,20.020000457763672,20.020000457763672,20.020000457763672,2250000,101.09315492558201
1950-10-20,19.959999084472656,19.959999084472656,19.959999084472656,19.959999084472656,19.959999084472656,1840000,100.44634109748976
1950-10-23,19.959999084472656,19.959999084472656,19.959999084472656,19.959999084472656,19.959999084472656,1850000,100.20510265905347
1950-10-24,20.079999923706055,20.079999923706055,20.079999923706055,20.079999923706055,20.079999923706055,1790000,100.2787447471825
1950-10-25,20.049999237060547,20.049999237060547,20.049999237060547,20.049999237060547,20.049999237060547,1930000,100.06402662291308
1950-10-26,19.610000610351562,19.610000610351562,19.610000610351562,19.610000610351562,19.610000610351562,3000000,99.97253961299856
1950-10-27,19.770000457763672,19.770000457763672,19.770000457763672,19.770000457763672,19.770000457763672,1800000,101.00068573211546
1950-10-30,19.610000610351562,19.610000610351562,19.610000610351562,19.610000610351562,19.610000610351562,1790000,97.9420795655886
1950-10-31,19.530000686645508,19.530000686645508,19.530000686645508,19.530000686645508,19.530000686645508,2010000,99.3387807361949
1950-11-01,19.559999465942383,19.559999465942383,19.559999465942383,19.559999465942383,19.559999465942383,1780000,99.80952313732138
1950-11-02,19.729999542236328,19.729999542236328,19.729999542236328,19.729999542236328,19.729999542236328,1580000,99.72097315598504
1950-11-03,19.850000381469727,19.850000381469727,19.850000381469727,19.850000381469727,19.850000381469727,1560000,99.82301119871862
1950-11-06,19.360000610351562,19.360000610351562,19.360000610351562,19.360000610351562,19.360000610351562,2580000,98.69320682985555
1950-11-08,19.559999465942383,19.559999465942383,19.559999465942383,19.559999465942383,19.559999465942383,1850000,98.63948231223983
1950-11-09,19.790000915527344,19.790000915527344,19.790000915527344,19.790000915527344,19.790000915527344,1760000,100.17529459501493
1950-11-10,19.940000534057617,19.940000534057617,19.940000534057617,19.940000534057617,19.940000534057617,1640000,99.98804023335848
1950-11-13,20.010000228881836,20.010000228881836,20.010000228881836,20.010000228881836,20.010000228881836,1630000,97.9943299587303
1950-11-14,19.860000610351562,19.860000610351562,19.860000610351562,19.860000610351562,19.860000610351562,1780000,100.47557616409068
1950-11-15,19.81999969482422,19.81999969482422,19.81999969482422,19.81999969482422,19.81999969482422,1620000,101.35919457234006
1950-11-16,19.719999313354492,19.719999313354492,19.719999313354492,19.719999313354492,19.719999313354492,1760000,101.19019313227045
1950-11-17,19.860000610351562,19.860000610351562,19.860000610351562,19.860000610351562,19.860000610351562,2130000,99.22550688117006
1950-11-20,19.93000030517578,19.93000030517578,19.93000030517578,19.93000030517578,19.93000030517578,2250000,100.63649196254309
1950-11-21,19.8799991607666,19.8799991607666,19.8799991607666,19.8799991607666,19.8799991607666,2010000,98.90725789696103
1950-11-22,20.15999984741211,20.15999984741211,20.15999984741211,20.15999984741211,20.15999984741211,2730000,99.67266436775584
1950-11-24,20.31999969482422,20.31999969482422,20.31999969482422,20.31999969482422,20.31999969482422,2620000,98.51105330995357
1950-11-27,20.18000030517578,20.18000030517578,20.18000030517578,20.18000030517578,20.18000030517578,1740000,98.00008523815643
1950-11-28,19.559999465942383,19.559999465942383,19.559999465942383,19.559999465942383,19.559999465942383,2970000,99.20034375409762
1950-11-29,19.3700008392334,19.3700008392334,19.3700008392334,19.3700008392334,19.3700008392334,2770000,99.54296218523315
1950-11-30,19.510000228881836,19.510000228881836,19.510000228881836,19.510000228881836,19.510000228881836,2080000,101.00780901081964
1950-12-01,19.65999984741211,19.65999984741211,19.65999984741211,19.65999984741211,19.65999984741211,1870000,99.38777415877786
1950-12-04,19.0,19.0,19.0,19.0,19.0,2510000,98.54772769849548
1950-12-05,19.309999465942383,19.309999465942383,19.309999465942383,19.309999465942383,19.309999465942383,1940000,100.24068368296292
1950-12-06,19.450000762939453,19.450000762939453,19.450000762939453,19.450000762939453,19.450000762939453,2010000,99.45840156936697
1950-12-07,19.399999618530273,19.399999618530273,19.399999618530273,19.399999618530273,19.399999618530273,1810000,101.40596095893483
1950-12-08,19.399999618530273,19.399999618530273,19.399999618530273,19.399999618530273,19.399999618530273,2310000,100.14771962355316
1950-12-11,19.719999313354492,19.719999313354492,19.719999313354492,19.719999313354492,19.719999313354492,2600000,100.33865736602381
1950-12-12,19.68000030517578,19.68000030517578,19.68000030517578,19.68000030517578,19.68000030517578,2140000,101.01799730368505
1950-12-13,19.670000076293945,19.670000076293945,19.670000076293945,19.670000076293945,19.670000076293945,2030000,99.11562215713263
1950-12-14,19.43000030517578,19.43000030517578,19.43000030517578,19.43000030517578,19.43000030517578,2660000,99.86570303795745
