Date,Open,High,Low,Close,Adj Close,Volume,portfolio value
1950-04-03,17.530000686645508,17.530000686645508,17.530000686645508,17.530000686645508,17.530000686645508,1570000,99.3947427928393
1950-04-04,17.549999237060547,17.549999237060547,17.549999237060547,17.549999237060547,17.549999237060547,2010000,99.63148012527266
1950-04-05,17.6299991607666,17.6299991607666,17.6299991607666,17.6299991607666,17.6299991607666,1430000,100.71821537264188
1950-04-06,17.780000686645508,17.780000686645508,17.780000686645508,17.780000686645508,17.780000686645508,2000000,99.21526047014086
1950-04-10,17.850000381469727,17.850000381469727,17.850000381469727,17.850000381469727,17.850000381469727,2070000,101.4932365655405
1950-04-11,17.75,17.75,17.75,17.75,17.75,2010000,99.5151731822768
1950-04-12,17.940000534057617,17.940000534057617,17.940000534057617,17.940000534057617,17.940000534057617,2010000,99.73610830644478
1950-04-13,17.979999542236328,17.979999542236328,17.979999542236328,17.979999542236328,17.979999542236328,2410000,100.18704185506618
1950-04-14,17.959999084472656,17.959999084472656,17.959999084472656,17.959999084472656,17.959999084472656,2750000,100.57685900163429
1950-04-17,17.8799991607666,17.8799991607666,17.8799991607666,17.8799991607666,17.8799991607666,2520000,99.65761243785803
1950-04-18,18.030000686645508,18.030000686645508,18.030000686645508,18.030000686645508,18.030000686645508,3320000,101.85260557692322
1950-04-19,18.049999237060547,18.049999237060547,18.049999237060547,18.049999237060547,18.049999237060547,2950000,100.70855318591923
1950-04-20,17.93000030517578,17.93000030517578,17.93000030517578,17.93000030517578,17.93000030517578,2590000,101.00111999433582
1950-04-21,17.959999084472656,17.959999084472656,17.959999084472656,17.959999084472656,17.959999084472656,2710000,100.23460444896409
1950-04-24,17.829999923706055,17.829999923706055,17.829999923706055,17.829999923706055,17.829999923706055,2310000,99.69066842154749
1950-04-25,17.829999923706055,17.829999923706055,17.829999923706055,17.829999923706055,17.829999923706055,1830000,101.04071526453313
1950-04-26,17.760000228881836,17.760000228881836,17.760000228881836,17.760000228881836,17.760000228881836,1880000,100.48513225555531
1950-04-27,17.860000610351562,17.860000610351562,17.860000610351562,17.860000610351562,17.860000610351562,2070000,99.5319771446116
1950-04-28,17.959999084472656,17.959999084472656,17.959999084472656,17.959999084472656,17.959999084472656,2190000,99.14672774517838
1950-05-01,18.219999313354492,18.219999313354492,18.219999313354492,18.219999313354492,18.219999313354492,2390000,100.76493151546006
1950-05-02,18.110000610351562,18.110000610351562,18.110000610351562,18.110000610351562,18.110000610351562,2250000,100.32167543422108
1950-05-03,18.270000457763672,18.270000457763672,18.270000457763672,18.270000457763672,18.270000457763672,2120000,99.61009468185905
1950-05-04,18.1200008392334,18.1200008392334,18.1200008392334,18.1200008392334,18.1200008392334,2150000,101.31797078310201
1950-05-05,18.219999313354492,18.219999313354492,18.219999313354492,18.219999313354492,18.219999313354492,1800000,98.3637593874236
1950-05-08,18.270000457763672,18.270000457763672,18.270000457763672,18.270000457763672,18.270000457763672,1680000,100.95882596622594
1950-05-09,18.270000457763672,18.270000457763672,18.270000457763672,18.270000457763672,18.270000457763672,1720000,101.24005349718797
1950-05-10,18.290000915527344,18.290000915527344,18.290000915527344,18.290000915527344,18.290000915527344,1880000,99.63727386099602
1950-05-11,18.290000915527344,18.290000915527344,18.290000915527344,18.290000915527344,18.290000915527344,1750000,100.7220317110144
1950-05-12,18.18000030517578,18.18000030517578,18.18000030517578,18.18000030517578,18.18000030517578,1790000,99.07431731859825
1950-05-15,18.260000228881836,18.260000228881836,18.260000228881836,18.260000228881836,18.260000228881836,1220000,98.94567830729673
1950-05-16,18.440000534057617,18.440000534057617,18.440000534057617,18.440000534057617,18.440000534057617,1730000,101.29784130083782
1950-05-17,18.520000457763672,18.520000457763672,18.520000457763672,18.520000457763672,18.520000457763672,2020000,99.24358992103703
1950-05-18,18.559999465942383,18.559999465942383,18.559999465942383,18.559999465942383,18.559999465942383,5240000,99.44390326529384
1950-05-19,18.68000030517578,18.68000030517578,18.68000030517578,18.68000030517578,18.68000030517578,2110000,100.75218669839168
1950-05-22,18.600000381469727,18.600000381469727,18.600000381469727,18.600000381469727,18.600000381469727,1620000,99.5928200593661
1950-05-23,18.709999084472656,18.709999084472656,18.709999084472656,18.709999084472656,18.709999084472656,1460000,100.83064371802814
1950-05-24,18.690000534057617,18.690000534057617,18.690000534057617,18.690000534057617,18.690000534057617,1850000,99.85918661065229
1950-05-25,18.690000534057617,18.690000534057617,18.690000534057617,18.690000534057617,18.690000534057617,1480000,99.00370253782526
1950-05-26,18.670000076293945,18.670000076293945,18.670000076293945,18.670000076293945,18.670000076293945,1330000,101.50527496602326
1950-05-29,18.719999313354492,18.719999313354492,18.719999313354492,18.719999313354492,18.719999313354492,1110000,99.21850413783083
1950-05-31,18.780000686645508,18.780000686645508,18.780000686645508,18.780000686645508,18.780000686645508,1530000,100.9068256793898
1950-06-01,18.770000457763672,18.770000457763672,18.770000457763672,18.770000457763672,18.770000457763672,1580000,98.80065657957302
1950-06-02,18.790000915527344,18.790000915527344,18.790000915527344,18.790000915527344,18.790000915527344,1450000,100.42698786040958
1950-06-05,18.600000381469727,18.600000381469727,18.600000381469727,18.600000381469727,18.600000381469727,1630000,100.93478255413838
1950-06-06,18.8799991607666,18.8799991607666,18.8799991607666,18.8799991607666,18.8799991607666,2250000,99.51556272526886
1950-06-07,18.93000030517578,18.93000030517578,18.93000030517578,18.93000030517578,18.93000030517578,1750000,99.79757120201246
1950-06-08,19.139999389648438,19.139999389648438,19.139999389648438,19.139999389648438,19.139999389648438,1780000,100.87595638398592
1950-06-09,19.260000228881836,19.260000228881836,19.260000228881836,19.260000228881836,19.260000228881836,2130000,100.55496091764356
1950-06-12,19.399999618530273,19.399999618530273,19.399999618530273,19.399999618530273,19.399999618530273,1790000,99.90182717559041
1950-06-13,19.25,19.25,19.25,19.25,19.25,1790000,101.17259790700021
1950-06-14,18.979999542236328,18.979999542236328,18.979999542236328,18.979999542236328,18.979999542236328,1650000,100.02245246115682
1950-06-15,18.93000030517578,18.93000030517578,18.93000030517578,18.93000030517578,18.93000030517578,1530000,99.05613018389907
1950-06-16,18.969999313354492,18.969999313354492,18.969999313354492,18.969999313354492,18.969999313354492,1180000,99.61058476459414
1950-06-19,18.920000076293945,18.920000076293945,18.920000076293945,18.920000076293945,18.920000076293945,1290000,99.33290708850731
1950-06-20,18.829999923706055,18.829999923706055,18.829999923706055,18.829999923706055,18.829999923706055,1470000,101.22788781513532
1950-06-21,19.0,19.0,19.0,19.0,19.0,1750000,99.39008930865597
1950-06-22,19.15999984741211,19.15999984741211,19.15999984741211,19.15999984741211,19.15999984741211,1830000,100.6315060850075
1950-06-23,19.139999389648438,19.139999389648438,19.139999389648438,19.139999389648438,19.139999389648438,1700000,100.82172840107107
1950-06-26,18.110000610351562,18.110000610351562,18.110000610351562,18.110000610351562,18.110000610351562,3950000,100.85630899859486
1950-06-27,17.90999984741211,17.90999984741211,17.90999984741211,17.90999984741211,17.90999984741211,4860000,100.48554011822687
1950-06-28,18.110000610351562,18.110000610351562,18.110000610351562,18.110000610351562,18.110000610351562,2600000,99.20545658199055
1950-06-29,17.440000534057617,17.440000534057617,17.440000534057617,17.440000534057617,17.440000534057617,3040000,100.61631565904369
1950-06-30,17.690000534057617,17.690000534057617,17.690000534057617,17.690000534057617,17.690000534057617,2660000,101.36271985765804
1950-07-03,17.639999389648438,17.639999389648438,17.639999389648438,17.639999389648438,17.639999389648438,1550000,100.16096876775632
1950-07-05,17.809999465942383,17.809999465942383,17.809999465942383,17.809999465942383,17.809999465942383,1400000,102.40360500755918
1950-07-06,17.90999984741211,17.90999984741211,17.90999984741211,17.90999984741211,17.90999984741211,1570000,98.91451169983839
1950-07-07,17.670000076293945,17.670000076293945,17.670000076293945,17.670000076293945,17.670000076293945,1870000,99.8240182407711
1950-07-10,17.59000015258789,17.59000015258789,17.59000015258789,17.59000015258789,17.59000015258789,1960000,100.9365686546913
1950-07-11,17.31999969482422,17.31999969482422,17.31999969482422,17.31999969482422,17.31999969482422,3250000,102.87999905332626
1950-07-12,16.8700008392334,16.8700008392334,16.8700008392334,16.8700008392334,16.8700008392334,3200000,99.06883498223247
1950-07-13,16.690000534057617,16.690000534057617,16.690000534057617,16.690000534057617,16.690000534057617,2660000,99.36309096598107
1950-07-14,16.8700008392334,16.8700008392334,16.8700008392334,16.8700008392334,16.8700008392334,1900000,97.00067951410034
1950-07-17,16.68000030517578,16.68000030517578,16.68000030517578,16.68000030517578,16.68000030517578,1520000,100.35157072880044
1950-07-18,17.059999465942383,17.059999465942383,17.059999465942383,17.059999465942383,17.059999465942383,1820000,100.72391503147301
1950-07-19,17.360000610351562,17.360000610351562,17.360000610351562,17.360000610351562,17.360000610351562,2430000,100.96658873603023
1950-07-20,17.610000610351562,17.610000610351562,17.610000610351562,17.610000610351562,17.610000610351562,3160000,100.77384140438996
1950-07-21,17.59000015258789,17.59000015258789,17.59000015258789,17.59000015258789,17.59000015258789,2810000,101.11380177360604
1950-07-24,17.479999542236328,17.479999542236328,17.479999542236328,17.479999542236328,17.479999542236328,2300000,100.03912530595956
1950-07-25,17.229999542236328,17.229999542236328,17.229999542236328,17.229999542236328,17.229999542236328,2770000,100.20831648494632
1950-07-26,17.270000457763672,17.270000457763672,17.270000457763672,17.270000457763672,17.270000457763672,2460000,100.47787709859227
1950-07-27,17.5,17.5,17.5,17.5,17.5,2300000,101.52368689489629
1950-07-28,17.690000534057617,17.690000534057617,17.690000534057617,17.690000534057617,17.690000534057617,2050000,99.91352621941273
1950-07-31,17.84000015258789,17.84000015258789,17.84000015258789,17.84000015258789,17.84000015258789,1590000,98.75653758253718
1950-08-01,18.020000457763672,18.020000457763672,18.020000457763672,18.020000457763672,18.020000457763672,1970000,101.00131860207654
1950-08-02,17.950000762939453,17.950000762939453,17.950000762939453,17.950000762939453,17.950000762939453,1980000,100.58916422128013
1950-08-03,17.989999771118164,17.989999771118164,17.989999771118164,17.989999771118164,17.989999771118164,1660000,100.84239135885018
1950-08-04,18.139999389648438,18.139999389648438,18.139999389648438,18.139999389648438,18.139999389648438,1600000,99.82799586626224
1950-08-07,18.40999984741211,18.40999984741211,18.40999984741211,18.40999984741211,18.40999984741211,1850000,101.64273518731089
1950-08-08,18.459999084472656,18.459999084472656,18.459999084472656,18.459999084472656,18.459999084472656,2180000,99.53759268233883
1950-08-09,18.610000610351562,18.610000610351562,18.610000610351562,18.610000610351562,18.610000610351562,1760000,99.86706977184633
1950-08-10,18.479999542236328,18.479999542236328,18.479999542236328,18.479999542236328,18.479999542236328,1870000,100.09475057647562
1950-08-11,18.280000686645508,18.280000686645508,18.280000686645508,18.280000686645508,18.280000686645508,1680000,100.95676131965949
1950-08-14,18.290000915527344,18.290000915527344,18.290000915527344,18.290000915527344,18.290000915527344,1280000,99.90075728025853
1950-08-15,18.31999969482422,18.31999969482422,18.31999969482422,18.31999969482422,18.31999969482422,1330000,100.29812377177176
1950-08-16,18.34000015258789,18.34000015258789,18.34000015258789,18.34000015258789,18.34000015258789,1770000,100.45675687417291
1950-08-17,18.540000915527344,18.540000915527344,18.540000915527344,18.540000915527344,18.540000915527344,2170000,100.2794311548221
1950-08-18,18.68000030517578,18.68000030517578,18.68000030517578,18.68000030517578,18.68000030517578,1780000,100.50407496066939
1950-08-21,18.700000762939453,18.700000762939453,18.700000762939453,18.700000762939453,18.700000762939453,1840000,97.7347856650924
1950-08-22,18.68000030517578,18.68000030517578,18.68000030517578,18.68000030517578,18.68000030517578,1550000,101.96442099735555
1950-08-23,18.81999969482422,18.81999969482422,18.81999969482422,18.81999969482422,18.81999969482422,1580000,99.79392162329195
1950-08-24,18.790000915527344,18.790000915527344,18.790000915527344,18.790000915527344,18.790000915527344,1620000,100.62198567314645
1950-08-25,18.540000915527344,18.540000915527344,18.540000915527344,18.540000915527344,18.540000915527344,1610000,99.5840465555992
1950-08-28,18.530000686645508,18.530000686645508,18.530000686645508,18.530000686645508,18.530000686645508,1300000,98.7265916492341
1950-08-29,18.540000915527344,18.540000915527344,18.540000915527344,18.540000915527344,18.540000915527344,1890000,101.23162369635767
1950-08-30,18.43000030517578,18.43000030517578,18.43000030517578,18.43000030517578,18.43000030517578,1490000,101.33113203873238
1950-08-31,18.420000076293945,18.420000076293945,18.420000076293945,18.420000076293945,18.420000076293945,1140000,100.64720851562501
1950-09-01,18.549999237060547,18.549999237060547,18.549999237060547,18.549999237060547,18.549999237060547,1290000,100.54417330314195
1950-09-05,18.68000030517578,18.68000030517578,18.68000030517578,18.68000030517578,18.68000030517578,1250000,99.51871984615737
1950-09-06,18.540000915527344,18.540000915527344,18.540000915527344,18.540000915527344,18.540000915527344,1300000,98.55686551352436
1950-09-07,18.59000015258789,18.59000015258789,18.59000015258789,18.59000015258789,18.59000015258789,1340000,100.46248748263538
1950-09-08,18.75,18.75,18.75,18.75,18.75,1960000,100.18708531939444
1950-09-11,18.610000610351562,18.610000610351562,18.610000610351562,18.610000610351562,18.610000610351562,1860000,99.86550040112638
1950-09-12,18.8700008392334,18.8700008392334,18.8700008392334,18.8700008392334,18.8700008392334,1680000,97.91915742054039
1950-09-13,19.09000015258789,19.09000015258789,19.09000015258789,19.09000015258789,19.09000015258789,2600000,101.17942836679748
1950-09-14,19.18000030517578,19.18000030517578,19.18000030517578,19.18000030517578,19.18000030517578,2350000,100.1573442858779
1950-09-15,19.290000915527344,19.290000915527344,19.290000915527344,19.290000915527344,19.290000915527344,2410000,99.25426158909632
1950-09-18,19.3700008392334,19.3700008392334,19.3700008392334,19.3700008392334,19.3700008392334,2040000,101.19529300899251
1950-09-19,19.309999465942383,19.309999465942383,19.309999465942383,19.309999465942383,19.309999465942383,1590000,99.02644401079273
1950-09-20,19.209999084472656,19.209999084472656,19.209999084472656,19.209999084472656,19.209999084472656,2100000,99.86902629068642
1950-09-21,19.3700008392334,19.3700008392334,19.3700008392334,19.3700008392334,19.3700008392334,1650000,100.66723510499958
1950-09-22,19.440000534057617,19.440000534057617,19.440000534057617,19.440000534057617,19.440000534057617,2510000,98.54835810786835
1950-09-25,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,2020000,98.91368712012694
1950-09-26,19.139999389648438,19.139999389648438,19.139999389648438,19.139999389648438,19.139999389648438,2280000,100.9361099090064
1950-09-27,19.40999984741211,19.40999984741211,19.40999984741211,19.40999984741211,19.40999984741211,2360000,100.10913752885632
1950-09-28,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,2200000,100.11179971788496
1950-09-29,19.450000762939453,19.450000762939453,19.450000762939453,19.450000762939453,19.450000762939453,1800000,100.97877830034817
1950-10-02,19.690000534057617,19.690000534057617,19.690000534057617,19.690000534057617,19.690000534057617,2200000,100.17026850944882
1950-10-03,19.65999984741211,19.65999984741211,19.65999984741211,19.65999984741211,19.65999984741211,2480000,101.09536290734431
1950-10-04,20.0,20.0,20.0,20.0,20.0,2920000,100.39995494811802
1950-10-05,19.889999389648438,19.889999389648438,19.889999389648438,19.889999389648438,19.889999389648438,2490000,100.44908542419304
1950-10-06,20.1200008392334,20.1200008392334,20.1200008392334,20.1200008392334,20.1200008392334,2360000,101.56249518027434
1950-10-09,20.0,20.0,20.0,20.0,20.0,2330000,100.74667419276969
1950-10-10,19.780000686645508,19.780000686645508,19.780000686645508,19.780000686645508,19.780000686645508,1870000,102.52250984840717
1950-10-11,19.860000610351562,19.860000610351562,19.860000610351562,19.860000610351562,19.860000610351562,2200000,101.05723239937586
1950-10-13,19.850000381469727,19.850000381469727,19.850000381469727,19.850000381469727,19.850000381469727,2030000,100.06126991480699
1950-10-16,19.709999084472656,19.709999084472656,19.709999084472656,19.709999084472656,19.709999084472656,1630000,99.59933705566951
1950-10-17,19.889999389648438,19.889999389648438,19.889999389648438,19.889999389648438,19.889999389648438,2010000,101.5996810215578
1950-10-18,20.010000228881836,20.010000228881836,20.010000228881836,20.010000228881836,20.010000228881836,2410000,98.06343335305323
1950-10-19,20.020000457763672,20.020000457763672,20.020000457763672,20.020000457763672,20.020000457763672,2250000,99.74925914011614
1950-10-20,19.959999084472656,19.959999084472656,19.959999084472656,19.959999084472656,19.959999084472656,1840000,98.97510651216118
1950-10-23,19.959999084472656,19.959999084472656,19.959999084472656,19.959999084472656,19.959999084472656,1850000,100.600758806232
1950-10-24,20.079999923706055,20.079999923706055,20.079999923706055,20.079999923706055,20.079999923706055,1790000,99.76062213317383
1950-10-25,20.049999237060547,20.049999237060547,20.049999237060547,20.049999237060547,20.049999237060547,1930000,100.39044916258153
1950-10-26,19.610000610351562,19.610000610351562,19.610000610351562,19.610000610351562,19.610000610351562,3000000,100.91816880326192
1950-10-27,19.770000457763672,19.770000457763672,19.770000457763672,19.770000457763672,19.770000457763672,1800000,99.28708766982736
1950-10-30,19.610000610351562,19.610000610351562,19.610000610351562,19.610000610351562,19.610000610351562,1790000,98.58073794822948
1950-10-31,19.530000686645508,19.530000686645508,19.530000686645508,19.530000686645508,19.530000686645508,2010000,101.26211409898362
1950-11-01,19.559999465942383,19.559999465942383,19.559999465942383,19.559999465942383,19.559999465942383,1780000,100.14753838432624
1950-11-02,19.729999542236328,19.729999542236328,19.729999542236328,19.729999542236328,19.729999542236328,1580000,99.18797949403302
1950-11-03,19.850000381469727,19.850000381469727,19.850000381469727,19.850000381469727,19.850000381469727,1560000,99.91889783678849
1950-11-06,19.360000610351562,19.360000610351562,19.360000610351562,19.360000610351562,19.360000610351562,2580000,101.5338023471787
1950-11-08,19.559999465942383,19.559999465942383,19.559999465942383,19.559999465942383,19.559999465942383,1850000,100.9322073608856
1950-11-09,19.790000915527344,19.790000915527344,19.790000915527344,19.790000915527344,19.790000915527344,1760000,98.77081234228945
1950-11-10,19.940000534057617,19.940000534057617,19.940000534057617,19.940000534057617,19.940000534057617,1640000,99.98733658311686
1950-11-13,20.010000228881836,20.010000228881836,20.010000228881836,20.010000228881836,20.010000228881836,1630000,99.40018018737771
1950-11-14,19.860000610351562,19.860000610351562,19.860000610351562,19.860000610351562,19.860000610351562,1780000,98.9910567483722
1950-11-15,19.81999969482422,19.81999969482422,19.81999969482422,19.81999969482422,19.81999969482422,1620000,99.5015539349516
1950-11-16,19.719999313354492,19.719999313354492,19.719999313354492,19.719999313354492,19.719999313354492,1760000,101.44484887680792
1950-11-17,19.860000610351562,19.860000610351562,19.860000610351562,19.860000610351562,19.860000610351562,2130000,100.56545874977768
1950-11-20,19.93000030517578,19.93000030517578,19.93000030517578,19.93000030517578,19.93000030517578,2250000,98.56602370646294
1950-11-21,19.8799991607666,19.8799991607666,19.8799991607666,19.8799991607666,19.8799991607666,2010000,99.81768836597733
1950-11-22,20.15999984741211,20.15999984741211,20.15999984741211,20.15999984741211,20.15999984741211,2730000,97.18714273779582
1950-11-24,20.31999969482422,20.31999969482422,20.31999969482422,20.31999969482422,20.31999969482422,2620000,99.86650666800936
1950-11-27,20.18000030517578,20.18000030517578,20.18000030517578,20.18000030517578,20.18000030517578,1740000,101.5808949160536
1950-11-28,19.559999465942383,19.559999465942383,19.559999465942383,19.559999465942383,19.559999465942383,2970000,101.08575788737366
1950-11-29,19.3700008392334,19.3700008392334,19.3700008392334,19.3700008392334,19.3700008392334,2770000,100.6720611374667
1950-11-30,19.510000228881836,19.510000228881836,19.510000228881836,19.510000228881836,19.510000228881836,2080000,99.53823580397082
1950-12-01,19.65999984741211,19.65999984741211,19.65999984741211,19.65999984741211,19.65999984741211,1870000,99.8034694227783
1950-12-04,19.0,19.0,19.0,19.0,19.0,2510000,99.69931526851057
1950-12-05,19.309999465942383,19.309999465942383,19.309999465942383,19.309999465942383,19.309999465942383,1940000,99.00145091723127
1950-12-06,19.450000762939453,19.450000762939453,19.450000762939453,19.450000762939453,19.450000762939453,2010000,100.86333494245103
1950-12-07,19.399999618530273,19.399999618530273,19.399999618530273,19.399999618530273,19.399999618530273,1810000,100.23579530569405
1950-12-08,19.399999618530273,19.399999618530273,19.399999618530273,19.399999618530273,19.399999618530273,2310000,99.123875991287
1950-12-11,19.719999313354492,19.719999313354492,19.719999313354492,19.719999313354492,19.719999313354492,2600000,99.52343039746005
1950-12-12,19.68000030517578,19.68000030517578,19.68000030517578,19.68000030517578,19.68000030517578,2140000,100.86471398769018
1950-12-13,19.670000076293945,19.670000076293945,19.670000076293945,19.670000076293945,19.670000076293945,2030000,99.79346750766078
1950-12-14,19.43000030517578,19.43000030517578,19.43000030517578,19.43000030517578,19.43000030517578,2660000,99.781806697933
